CustomerID,StockCode,Total_Revenue,Total_Quantity,Average_Unit_Price
13669.0,21914,30.0,24,1.25
13669.0,22418,40.8,48,0.85
13669.0,22423,12.75,1,12.75
13669.0,22697,17.700000000000003,6,2.9500000000000006
13669.0,22698,17.700000000000003,6,2.9500000000000006
13670.0,22027,5.04,12,0.42
13670.0,22028,5.04,12,0.42
13670.0,22086,17.700000000000003,6,2.9500000000000006
13670.0,22530,10.08,24,0.42
13670.0,22712,5.04,12,0.42
13670.0,22714,5.04,12,0.42
13670.0,22715,5.04,12,0.42
13670.0,22733,22.5,18,1.25
13670.0,22734,17.34,6,2.89
13670.0,22751,15.0,4,3.75
13670.0,22816,5.04,12,0.42
13670.0,22910,17.700000000000003,6,2.9500000000000006
13670.0,22950,17.4,12,1.45
13670.0,22952,13.2,24,0.5499999999999999
13670.0,23076,30.0,24,1.25
13670.0,23129,16.6,4,4.15
13670.0,23229,22.5,6,3.75
13670.0,23240,24.9,6,4.1499999999999995
13670.0,23294,6.64,8,0.83
13670.0,23295,6.64,8,0.83
13670.0,23340,19.8,12,1.6500000000000001
13670.0,23354,9.96,12,0.8300000000000001
13670.0,23370,20.0,16,1.25
13670.0,48187,16.5,2,8.25
13670.0,85178,15.0,12,1.25
13672.0,21655,0.0,0,
13672.0,79323B,27.0,4,6.75
13672.0,79323P,-27.0,-4,6.75
13672.0,85232B,3.552713678800501e-15,0,inf
13672.0,M,-71.46,-1,71.46
13673.0,21034,1.9,2,0.95
13673.0,21429,1.95,1,1.95
13673.0,21704,1.7,2,0.85
13673.0,21705,3.3,2,1.65
13673.0,21739,2.95,1,2.95
13673.0,21741,2.95,1,2.95
13673.0,21761,29.95,1,29.95
13673.0,21890,13.0,4,3.25
13673.0,21891,4.35,3,1.45
13673.0,21892,10.0,8,1.25
13673.0,22078,4.2,2,2.1
13673.0,22080,3.3,2,1.65
13673.0,22081,3.3,2,1.65
13673.0,22082,3.3,2,1.65
13673.0,22086,2.95,1,2.95
13673.0,22120,19.9,2,9.95
13673.0,22138,54.45,11,4.95
13673.0,22139,14.85,3,4.95
13673.0,22367,3.9,2,1.95
13673.0,22563,1.25,1,1.25
13673.0,22619,22.5,6,3.75
13673.0,22620,13.05,9,1.4500000000000002
13673.0,22629,5.85,3,1.95
13673.0,22630,5.85,3,1.95
13673.0,22631,1.95,1,1.95
13673.0,22634,19.9,2,9.95
13673.0,22635,19.9,2,9.95
13673.0,22659,3.9,2,1.95
13673.0,22899,4.2,2,2.1
13673.0,23235,2.89,1,2.89
13673.0,23237,16.6,4,4.15
13673.0,23238,8.3,2,4.15
13673.0,23239,20.75,5,4.15
13673.0,23275,1.25,1,1.25
13673.0,23298,9.9,2,4.95
13673.0,23348,4.16,2,2.08
13673.0,23512,4.16,2,2.08
13673.0,23513,2.08,1,2.08
13673.0,23514,2.08,1,2.08
13673.0,23515,6.24,3,2.08
13673.0,23516,11.25,3,3.75
13673.0,23517,2.89,1,2.89
13673.0,23519,3.75,1,3.75
13673.0,35970,5.07,3,1.6900000000000002
13673.0,47566,9.9,2,4.95
13673.0,90094,2.55,1,2.55
13673.0,90099,2.55,1,2.55
13675.0,21164,17.700000000000003,6,2.9500000000000006
13675.0,21174,24.96,12,2.08
13675.0,21179,9.36,24,0.38999999999999996
13675.0,21181,25.200000000000003,12,2.1
13675.0,21390,30.0,24,1.25
13675.0,21907,25.200000000000003,12,2.1
13675.0,22116,9.48,12,0.79
13675.0,22241,15.0,12,1.25
13675.0,22249,13.6,16,0.85
13675.0,22251,15.0,12,1.25
13675.0,22293,34.8,24,1.45
13675.0,22294,30.0,24,1.25
13675.0,22413,35.400000000000006,12,2.9500000000000006
13675.0,22772,15.0,12,1.25
13675.0,22807,17.700000000000003,6,2.9500000000000006
13675.0,22898,15.6,8,1.95
13675.0,47504K,9.48,12,0.79
13675.0,47566,19.8,4,4.95
13675.0,47566B,19.8,4,4.95
13675.0,47591D,15.6,8,1.95
13675.0,82581,6.6000000000000005,12,0.55
13675.0,82600,25.200000000000003,12,2.1
13675.0,85123A,17.700000000000003,6,2.9500000000000006
13675.0,85152,25.200000000000003,12,2.1
13675.0,85175,13.44,32,0.42
13678.0,16216,4.8,80,0.06
13678.0,16259,17.28,216,0.08
13678.0,21179,9.36,24,0.38999999999999996
13678.0,22094,14.04,36,0.38999999999999996
13678.0,22096,14.04,36,0.38999999999999996
13678.0,22609,6.84,36,0.19
13678.0,22610,13.68,72,0.19
13678.0,23186,13.919999999999998,48,0.29
13678.0,37327,18.72,48,0.38999999999999996
13678.0,47593B,18.72,48,0.38999999999999996
13678.0,81952B,19.0,100,0.19
13678.0,81952V,19.0,100,0.19
13678.0,84660A,15.8,20,0.79
13678.0,84660B,15.8,20,0.79
13678.0,84660C,15.8,20,0.79
13678.0,84663A,15.8,20,0.79
13680.0,16156S,10.5,25,0.42
13680.0,16169E,10.5,25,0.42
13680.0,16169M,10.5,25,0.42
13680.0,20674,5.0,4,1.25
13680.0,20675,7.5,6,1.25
13680.0,20676,7.5,6,1.25
13680.0,20677,7.5,6,1.25
13680.0,20711,19.5,10,1.95
13680.0,20712,0.0,0,
13680.0,20713,0.0,0,
13680.0,20719,0.0,0,
13680.0,20725,0.0,0,
13680.0,20726,0.0,0,
13680.0,20727,0.0,0,
13680.0,20728,0.0,0,
13680.0,20914,8.850000000000001,3,2.9500000000000006
13680.0,20961,12.5,10,1.25
13680.0,20963,12.5,10,1.25
13680.0,21058,4.25,5,0.85
13680.0,21059,4.25,5,0.85
13680.0,21060,4.25,5,0.85
13680.0,21061,4.25,5,0.85
13680.0,21063,4.25,5,0.85
13680.0,21098,10.0,8,1.25
13680.0,21115,3.9,2,1.95
13680.0,21155,8.4,4,2.1
13680.0,21165,6.76,4,1.69
13680.0,21166,46.28,23,2.0121739130434784
13680.0,21169,10.14,6,1.6900000000000002
13680.0,21174,6.24,3,2.08
13680.0,21175,58.35,25,2.334
13680.0,21181,114.00000000000001,60,1.9000000000000001
13680.0,21351,20.25,3,6.75
13680.0,21411,12.4,4,3.1
13680.0,21430,0.0,0,
13680.0,21485,19.8,4,4.95
13680.0,21498,21.0,50,0.42
13680.0,21499,10.5,25,0.42
13680.0,21500,21.0,50,0.42
13680.0,21503,10.5,25,0.42
13680.0,21519,5.04,12,0.42
13680.0,21527,7.95,1,7.95
13680.0,21592,6.63,17,0.39
13680.0,21733,8.850000000000001,3,2.9500000000000006
13680.0,21755,12.5,2,6.25
13680.0,21903,4.2,2,2.1
13680.0,21904,4.2,2,2.1
13680.0,21905,4.2,2,2.1
13680.0,21908,37.800000000000004,18,2.1
13680.0,22037,5.04,12,0.42
13680.0,22050,10.5,25,0.42
13680.0,22059,1.56,4,0.39
13680.0,22064,3.3,2,1.65
13680.0,22112,102.0,24,4.25
13680.0,22114,29.75,7,4.25
13680.0,22151,2.52,6,0.42
13680.0,22197,0.0,0,
13680.0,22217,7.5,6,1.25
13680.0,22326,0.0,0,
13680.0,22328,0.0,0,
13680.0,22352,0.0,0,
13680.0,22365,7.95,1,7.95
13680.0,22366,7.95,1,7.95
13680.0,22386,0.0,0,
13680.0,22412,10.5,5,2.1
13680.0,22413,11.8,4,2.95
13680.0,22469,11.549999999999999,7,1.65
13680.0,22470,17.700000000000003,6,2.9500000000000006
13680.0,22491,4.25,5,0.85
13680.0,22508,7.5,2,3.75
13680.0,22510,1.58,2,0.79
13680.0,22511,1.58,2,0.79
13680.0,22513,0.79,1,0.79
13680.0,22560,5.0,4,1.25
13680.0,22561,9.9,6,1.6500000000000001
13680.0,22577,2.9,10,0.29
13680.0,22578,2.9,10,0.29
13680.0,22579,2.9,10,0.29
13680.0,22628,0.0,0,
13680.0,22632,27.3,13,2.1
13680.0,22633,12.6,6,2.1
13680.0,22644,7.359999999999999,8,0.9199999999999999
13680.0,22645,1.56,4,0.39
13680.0,22649,4.95,1,4.95
13680.0,22666,8.850000000000001,3,2.9500000000000006
13680.0,22667,8.850000000000001,3,2.9500000000000006
13680.0,22692,7.95,1,7.95
13680.0,22694,14.700000000000001,7,2.1
13680.0,22695,1.77,3,0.59
13680.0,22716,5.04,12,0.42
13680.0,22804,8.850000000000001,3,2.9500000000000006
13680.0,22866,18.9,9,2.0999999999999996
13680.0,22930,15.3,6,2.5500000000000003
13680.0,22931,15.3,6,2.5500000000000003
13680.0,22932,10.2,4,2.55
13680.0,22935,13.0,4,3.25
13680.0,22936,13.0,4,3.25
13680.0,22966,10.0,8,1.25
13680.0,22975,7.5,6,1.25
13680.0,22988,7.5,6,1.25
13680.0,23101,4.98,6,0.8300000000000001
13680.0,23102,4.98,6,0.8300000000000001
13680.0,23109,34.68,12,2.89
13680.0,23144,2.49,3,0.8300000000000001
13680.0,23145,5.699999999999999,6,0.9499999999999998
13680.0,23182,4.15,5,0.8300000000000001
13680.0,23264,3.75,3,1.25
13680.0,23265,3.75,3,1.25
13680.0,23266,3.75,3,1.25
13680.0,23272,4.949999999999999,3,1.6499999999999997
13680.0,23273,4.949999999999999,3,1.6499999999999997
13680.0,23274,4.949999999999999,3,1.6499999999999997
13680.0,23284,16.5,2,8.25
13680.0,23300,6.6,4,1.65
13680.0,23301,6.6,4,1.65
13680.0,23320,3.75,3,1.25
13680.0,23321,6.6,4,1.65
13680.0,23322,8.850000000000001,3,2.9500000000000006
13680.0,23323,14.700000000000001,7,2.1
13680.0,23329,9.9,6,1.6500000000000001
13680.0,23330,7.5,6,1.25
13680.0,23336,8.32,4,2.08
13680.0,23337,8.32,4,2.08
13680.0,23339,8.32,4,2.08
13680.0,23344,12.48,6,2.08
13680.0,23355,99.6,24,4.1499999999999995
13680.0,23357,19.8,4,4.95
13680.0,23358,11.25,3,3.75
13680.0,23398,5.949999999999999,7,0.8499999999999999
13680.0,23399,5.949999999999999,7,0.8499999999999999
13680.0,23425,3.16,4,0.79
13680.0,23426,23.12,8,2.89
13680.0,23460,19.9,2,9.95
13680.0,23494,17.85,3,5.95
13680.0,23503,7.5,6,1.25
13680.0,23543,8.3,2,4.15
13680.0,37448,5.96,4,1.49
13680.0,47566B,0.0,0,
13680.0,47591D,41.25,25,1.65
13680.0,48138,7.95,1,7.95
13680.0,48185,7.95,1,7.95
13680.0,72741,13.05,9,1.4500000000000002
13680.0,79321,0.0,0,
13680.0,82482,5.9,2,2.95
13680.0,82494L,5.9,2,2.95
13680.0,82583,23.1,11,2.1
13680.0,82600,42.0,20,2.1
13680.0,84029E,17.0,4,4.25
13680.0,84596F,1.68,4,0.42
13680.0,84596G,1.68,4,0.42
13680.0,84836,15.0,12,1.25
13680.0,84849B,6.76,4,1.69
13680.0,84849D,6.76,4,1.69
13680.0,84970L,18.9,18,1.0499999999999998
13680.0,84970S,12.75,15,0.85
13680.0,84978,5.0,4,1.25
13680.0,84991,0.0,0,
13680.0,84997B,244.08,72,3.39
13680.0,84997D,0.0,0,
13680.0,85099B,0.0,0,
13680.0,85099C,0.0,0,
13680.0,85123A,111.1,42,2.645238095238095
13680.0,85150,73.95,29,2.5500000000000003
13680.0,85152,16.8,8,2.1
13681.0,21034,2.85,3,0.9500000000000001
13681.0,21163,9.36,24,0.38999999999999996
13681.0,21411,29.75,7,4.25
13681.0,21485,14.85,3,4.95
13681.0,21733,17.700000000000003,6,2.9500000000000006
13681.0,21755,12.5,2,6.25
13681.0,21908,25.200000000000003,12,2.1
13681.0,21985,3.9,10,0.39
13681.0,22111,19.8,4,4.95
13681.0,22283,31.8,4,7.95
13681.0,22413,35.400000000000006,12,2.9500000000000006
13681.0,22456,4.95,1,4.95
13681.0,22469,16.5,10,1.65
13681.0,22470,35.400000000000006,12,2.9500000000000006
13681.0,22508,7.5,2,3.75
13681.0,22694,21.0,10,2.1
13681.0,22695,14.5,10,1.45
13681.0,22696,9.75,5,1.95
13681.0,22766,35.400000000000006,12,2.9500000000000006
13681.0,22804,23.6,8,2.95
13681.0,23084,22.880000000000003,11,2.08
13681.0,23300,24.75,15,1.65
13681.0,23301,33.0,20,1.65
13681.0,23321,42.9,26,1.65
13681.0,23322,64.9,22,2.95
13681.0,23323,12.6,6,2.1
13681.0,23329,41.25,25,1.65
13681.0,23332,41.25,25,1.65
13681.0,23355,9.9,2,4.95
13681.0,23356,23.8,4,5.95
13681.0,23461,20.75,5,4.15
13681.0,23581,4.16,2,2.08
13681.0,84029E,38.25,9,4.25
13681.0,84849D,5.07,3,1.6900000000000002
13681.0,85099B,4.16,2,2.08
13681.0,85123A,41.3,14,2.9499999999999997
13681.0,85152,25.200000000000003,12,2.1
13682.0,72807A,17.0,4,4.25
13682.0,84813,25.5,2,12.75
13682.0,85035C,17.0,4,4.25
13684.0,21121,1.25,1,1.25
13684.0,21122,1.25,1,1.25
13684.0,21124,1.25,1,1.25
13684.0,21125,1.25,1,1.25
13684.0,21126,1.25,1,1.25
13684.0,21169,3.38,2,1.69
13684.0,21210,1.45,1,1.45
13684.0,21903,2.1,1,2.1
13684.0,21904,2.1,1,2.1
13684.0,21905,2.1,1,2.1
13684.0,21907,2.1,1,2.1
13684.0,21974,1.45,1,1.45
13684.0,22066,2.9,2,1.45
13684.0,22183,0.0,0,
13684.0,22413,2.95,1,2.95
13684.0,22670,1.25,1,1.25
13684.0,22671,1.65,1,1.65
13684.0,22672,1.65,1,1.65
13684.0,22674,1.25,1,1.25
13684.0,22675,1.25,1,1.25
13684.0,72140E,0.85,1,0.85
13684.0,72799F,5.9,2,2.95
13684.0,72800E,5.1,2,2.55
13684.0,75049L,7.5,6,1.25
13684.0,82582,4.2,2,2.1
13684.0,82599,2.1,1,2.1
13684.0,84987,1.45,1,1.45
13684.0,85039A,1.65,1,1.65
13684.0,85039B,1.65,1,1.65
13685.0,21115,1.95,1,1.95
13685.0,21285,0.39,1,0.39
13685.0,21408,1.95,1,1.95
13685.0,22065,617.76,1584,0.39
13685.0,22091,140.79,361,0.38999999999999996
13685.0,22093,140.79,361,0.38999999999999996
13685.0,22094,0.39,1,0.39
13685.0,22097,140.79,361,0.38999999999999996
13685.0,22098,140.79,361,0.38999999999999996
13685.0,22099,140.79,361,0.38999999999999996
13685.0,22199,1.25,1,1.25
13685.0,22217,0.39,1,0.39
13685.0,22396,0.39,1,0.39
13685.0,22398,0.39,1,0.39
13685.0,22400,0.39,1,0.39
13685.0,22402,0.39,1,0.39
13685.0,22403,0.39,1,0.39
13685.0,22476,1171.95,601,1.9500000000000002
13685.0,22510,1.58,2,0.79
13685.0,22511,1.58,2,0.79
13685.0,22512,0.79,1,0.79
13685.0,22513,0.79,1,0.79
13685.0,72816,342.0,360,0.95
13685.0,72818,266.76,684,0.39
13685.0,82616C,1.25,1,1.25
13685.0,84661A,0.79,1,0.79
13685.0,84661B,0.79,1,0.79
13685.0,84661C,0.79,1,0.79
13685.0,85071A,0.39,1,0.39
13686.0,20723,8.5,10,0.85
13686.0,20724,8.5,10,0.85
13686.0,22356,8.5,10,0.85
13686.0,22381,10.5,5,2.1
13686.0,22661,8.5,10,0.85
13686.0,22664,10.5,5,2.1
13686.0,23204,8.5,10,0.85
13686.0,23205,8.5,10,0.85
13689.0,21889,15.0,12,1.25
13689.0,21931,179.0,100,1.79
13689.0,22386,179.0,100,1.79
13689.0,23202,179.0,100,1.79
13689.0,23344,179.0,100,1.79
13689.0,85099B,179.0,100,1.79
13690.0,20749,15.9,2,7.95
13690.0,21086,7.800000000000001,12,0.65
13690.0,21094,10.2,12,0.85
13690.0,22090,17.700000000000003,6,2.9500000000000006
13690.0,22427,17.85,3,5.95
13690.0,22720,14.85,3,4.95
13690.0,22838,44.85,3,14.950000000000001
13690.0,22839,29.9,2,14.95
13690.0,23309,13.2,24,0.5499999999999999
13692.0,15036,39.84,48,0.8300000000000001
13692.0,16156S,10.5,25,0.42
13692.0,20971,15.0,12,1.25
13692.0,21507,10.08,24,0.42
13692.0,21508,20.16,48,0.42
13692.0,21509,10.08,24,0.42
13692.0,21843,10.95,1,10.95
13692.0,21915,60.0,48,1.25
13692.0,22025,10.08,24,0.42
13692.0,22027,10.08,24,0.42
13692.0,22029,20.16,48,0.42
13692.0,22037,20.16,48,0.42
13692.0,22045,10.5,25,0.42
13692.0,22083,102.0,40,2.55
13692.0,22084,102.0,40,2.55
13692.0,22085,102.0,40,2.55
13692.0,22086,102.0,40,2.55
13692.0,22149,25.200000000000003,12,2.1
13692.0,22193,17.0,2,8.5
13692.0,22434,31.2,16,1.95
13692.0,22616,16.32,48,0.34
13692.0,22706,10.5,25,0.42
13692.0,22713,10.08,24,0.42
13692.0,22714,10.08,24,0.42
13692.0,22809,70.80000000000001,24,2.9500000000000006
13692.0,22824,35.95,1,35.95
13692.0,22838,14.95,1,14.95
13692.0,22839,0.0,0,
13692.0,22902,50.400000000000006,24,2.1
13692.0,22910,102.0,40,2.55
13692.0,22969,34.8,24,1.45
13692.0,22983,10.08,24,0.42
13692.0,22984,10.08,24,0.42
13692.0,23119,7.439999999999999,12,0.6199999999999999
13692.0,23121,10.08,24,0.42
13692.0,23122,9.96,12,0.8300000000000001
13692.0,23123,9.96,12,0.8300000000000001
13692.0,23230,10.5,25,0.42
13692.0,23231,10.5,25,0.42
13692.0,23233,10.5,25,0.42
13692.0,23376,9.36,24,0.38999999999999996
13692.0,23480,45.0,12,3.75
13692.0,23545,10.5,25,0.42
13692.0,23550,10.5,25,0.42
13692.0,71459,10.2,12,0.85
13692.0,79321,118.8,24,4.95
13692.0,84077,13.919999999999998,48,0.29
13692.0,84879,81.12,48,1.6900000000000002
13692.0,POST,-6.5,-1,6.5
13693.0,22325,-14.85,-3,4.95
13693.0,22766,-2.95,-1,2.95
13693.0,22776,-9.95,-1,9.95
13693.0,84819,-4.25,-1,4.25
13694.0,10135,42.0,100,0.42
13694.0,15034,84.00000000000001,1200,0.07
13694.0,15036,432.0,600,0.72
13694.0,15039,132.5,250,0.53
13694.0,15044A,127.5,50,2.55
13694.0,15044B,127.5,50,2.55
13694.0,15044C,127.5,50,2.55
13694.0,15044D,127.5,50,2.55
13694.0,15058C,118.5,30,3.95
13694.0,16043,8.879999999999999,74,0.11999999999999998
13694.0,16045,20.0,500,0.04
13694.0,16052,61.37,323,0.19
13694.0,16151A,53.75,43,1.25
13694.0,16216,96.0,1600,0.06
13694.0,16218,24.0,400,0.06
13694.0,17021,144.0,600,0.24
13694.0,17091J,54.72,144,0.38
13694.0,20616,36.0,48,0.75
13694.0,20619,36.0,48,0.75
13694.0,20622,36.0,48,0.75
13694.0,20676,228.96000000000004,216,1.0600000000000003
13694.0,20682,165.0,60,2.75
13694.0,20712,519.0,300,1.73
13694.0,20713,515.0,300,1.7166666666666666
13694.0,20718,212.0,200,1.06
13694.0,20724,72.0,100,0.72
13694.0,20725,290.0,200,1.45
13694.0,20727,145.0,100,1.45
13694.0,20750,533.3999999999999,84,6.349999999999999
13694.0,20754,121.68,72,1.6900000000000002
13694.0,20801,84.0,112,0.75
13694.0,20802,15.12,36,0.42
13694.0,20803,75.6,180,0.42
13694.0,20828,201.6,96,2.1
13694.0,20832,28.08,72,0.38999999999999996
13694.0,20914,326.4,128,2.55
13694.0,20984,69.6,240,0.29
13694.0,20985,212.0,200,1.06
13694.0,20992,159.12,408,0.39
13694.0,21035,275.0,100,2.75
13694.0,21039,210.0,100,2.1
13694.0,21043,117.0,60,1.95
13694.0,21078,69.12,96,0.7200000000000001
13694.0,21080,207.36,288,0.7200000000000001
13694.0,21096,74.88,192,0.38999999999999996
13694.0,21108,142.20000000000002,180,0.7900000000000001
13694.0,21112,150.0,120,1.25
13694.0,21154,212.0,200,1.06
13694.0,21155,105.0,50,2.1
13694.0,21156,99.0,60,1.65
13694.0,21158,112.32,288,0.38999999999999996
13694.0,21159,112.32,288,0.38999999999999996
13694.0,21162,112.32,288,0.38999999999999996
13694.0,21163,65.91,169,0.38999999999999996
13694.0,21179,56.16,144,0.38999999999999996
13694.0,21181,266.40000000000003,144,1.8500000000000003
13694.0,21209,56.16,144,0.38999999999999996
13694.0,21210,0.0,0,
13694.0,21211,120.0,96,1.25
13694.0,21212,252.0,600,0.42
13694.0,21213,201.6,480,0.42
13694.0,21231,152.64000000000001,144,1.06
13694.0,21232,305.28,288,1.0599999999999998
13694.0,21287,109.44,288,0.38
13694.0,21318,28.08,72,0.38999999999999996
13694.0,21319,28.08,72,0.38999999999999996
13694.0,21394,74.88,192,0.38999999999999996
13694.0,21395,56.16,144,0.38999999999999996
13694.0,21398,74.88,192,0.38999999999999996
13694.0,21424,244.8,96,2.5500000000000003
13694.0,21425,61.2,24,2.5500000000000003
13694.0,21426,177.60000000000002,96,1.8500000000000003
13694.0,21428,240.0,64,3.75
13694.0,21430,406.8,120,3.39
13694.0,21519,25.92,72,0.36000000000000004
13694.0,21615,150.0,120,1.25
13694.0,21619,150.0,120,1.25
13694.0,21631,165.9,42,3.95
13694.0,21632,47.400000000000006,12,3.9500000000000006
13694.0,21633,165.9,42,3.95
13694.0,21634,112.32,288,0.38999999999999996
13694.0,21635,180.0,144,1.25
13694.0,21636,90.0,120,0.75
13694.0,21641,34.8,120,0.29
13694.0,21642,6.959999999999999,24,0.29
13694.0,21650,4.5600000000000005,24,0.19000000000000003
13694.0,21654,56.16,144,0.38999999999999996
13694.0,21703,34.56,96,0.36000000000000004
13694.0,21733,489.6,192,2.5500000000000003
13694.0,21788,93.6,144,0.6499999999999999
13694.0,21792,31.6,8,3.95
13694.0,21793,189.6,48,3.9499999999999997
13694.0,21794,312.05,79,3.95
13694.0,21811,56.16,144,0.38999999999999996
13694.0,21819,70.2,180,0.39
13694.0,21845,85.32000000000001,108,0.79
13694.0,21873,106.56,144,0.74
13694.0,21875,76.32000000000001,72,1.06
13694.0,21876,60.48,144,0.42
13694.0,21879,22.8,120,0.19
13694.0,21880,22.8,120,0.19
13694.0,21881,27.36,144,0.19
13694.0,21882,36.48,192,0.18999999999999997
13694.0,21884,27.36,144,0.19
13694.0,21903,177.60000000000002,96,1.8500000000000003
13694.0,21905,142.20000000000002,180,0.7900000000000001
13694.0,21916,207.36,576,0.36000000000000004
13694.0,21918,207.36,576,0.36000000000000004
13694.0,21928,350.0,200,1.75
13694.0,21929,519.0,300,1.73
13694.0,21930,175.0,100,1.75
13694.0,21931,350.0,200,1.75
13694.0,21932,165.0,100,1.65
13694.0,21933,165.0,100,1.65
13694.0,22059,180.0,144,1.25
13694.0,22060,94.8,24,3.9499999999999997
13694.0,22062,74.7,90,0.8300000000000001
13694.0,22065,93.6,240,0.38999999999999996
13694.0,22083,204.0,80,2.55
13694.0,22088,204.0,80,2.55
13694.0,22089,408.0,160,2.55
13694.0,22090,408.0,160,2.55
13694.0,22096,84.24000000000001,216,0.39000000000000007
13694.0,22097,112.32000000000001,288,0.39
13694.0,22098,154.44,396,0.39
13694.0,22100,70.2,180,0.39
13694.0,22115,132.72,168,0.79
13694.0,22116,37.92,48,0.79
13694.0,22134,103.68,288,0.36000000000000004
13694.0,22137,61.2,24,2.5500000000000003
13694.0,22161,72.96000000000001,384,0.19000000000000003
13694.0,22173,244.79999999999998,96,2.55
13694.0,22186,122.4,48,2.5500000000000003
13694.0,22187,140.4,72,1.9500000000000002
13694.0,22188,122.04,36,3.39
13694.0,22189,366.12,108,3.39
13694.0,22209,49.8,60,0.83
13694.0,22210,49.8,60,0.83
13694.0,22267,101.76,96,1.06
13694.0,22268,103.68,144,0.7200000000000001
13694.0,22355,144.0,200,0.72
13694.0,22356,144.0,200,0.72
13694.0,22367,247.5,150,1.65
13694.0,22378,85.0,100,0.85
13694.0,22379,92.5,50,1.85
13694.0,22381,92.5,50,1.85
13694.0,22383,290.0,200,1.45
13694.0,22384,290.0,200,1.45
13694.0,22386,1215.0,700,1.7357142857142858
13694.0,22394,40.8,48,0.85
13694.0,22398,23.4,60,0.38999999999999996
13694.0,22400,23.4,60,0.38999999999999996
13694.0,22402,23.4,60,0.38999999999999996
13694.0,22403,73.8,180,0.41
13694.0,22411,708.0,400,1.77
13694.0,22412,266.40000000000003,144,1.8500000000000003
13694.0,22423,525.5999999999999,48,10.949999999999998
13694.0,22469,116.0,80,1.45
13694.0,22471,124.8,64,1.95
13694.0,22473,78.0,40,1.95
13694.0,22477,25.0,20,1.25
13694.0,22478,25.0,20,1.25
13694.0,22479,25.0,20,1.25
13694.0,22505,102.0,24,4.25
13694.0,22507,68.0,16,4.25
13694.0,22510,90.0,72,1.25
13694.0,22511,80.0,64,1.25
13694.0,22512,10.0,8,1.25
13694.0,22580,237.6,48,4.95
13694.0,22596,149.76,144,1.04
13694.0,22608,174.60000000000002,900,0.19400000000000003
13694.0,22609,37.8,180,0.21
13694.0,22610,106.2,540,0.19666666666666668
13694.0,22638,27.2,32,0.85
13694.0,22647,30.24,72,0.42
13694.0,22659,-105.6,-64,1.65
13694.0,22661,72.0,100,0.72
13694.0,22700,102.0,120,0.85
13694.0,22701,40.8,48,0.85
13694.0,22702,31.200000000000003,48,0.65
13694.0,22713,25.92,72,0.36000000000000004
13694.0,22719,76.32000000000001,72,1.06
13694.0,22783,31.8,4,7.95
13694.0,22792,155.52,216,0.7200000000000001
13694.0,22804,163.2,64,2.55
13694.0,22834,326.4,384,0.85
13694.0,22896,105.0,50,2.1
13694.0,22897,125.0,100,1.25
13694.0,22898,165.0,100,1.65
13694.0,22899,92.5,50,1.85
13694.0,22908,69.12,96,0.7200000000000001
13694.0,22909,69.12,96,0.7200000000000001
13694.0,22939,212.5,50,4.25
13694.0,22943,510.0,120,4.25
13694.0,22946,153.0,12,12.75
13694.0,22947,333.90000000000003,42,7.950000000000001
13694.0,22948,20.4,24,0.85
13694.0,22950,180.0,144,1.25
13694.0,22952,100.8,240,0.42
13694.0,22990,212.5,50,4.25
13694.0,22993,305.28,288,1.0599999999999998
13694.0,22997,10.08,24,0.42
13694.0,23119,152.64,288,0.5299999999999999
13694.0,23120,103.68,288,0.36000000000000004
13694.0,23121,103.68,288,0.36000000000000004
13694.0,23187,13.919999999999998,48,0.29
13694.0,23199,1583.0,900,1.758888888888889
13694.0,23200,1408.0,800,1.76
13694.0,23201,1233.0,700,1.7614285714285713
13694.0,23202,1408.0,800,1.76
13694.0,23203,175.0,100,1.75
13694.0,23206,290.0,200,1.45
13694.0,23207,145.0,100,1.45
13694.0,23208,290.0,200,1.45
13694.0,23209,145.0,100,1.45
13694.0,23234,89.64000000000001,36,2.49
13694.0,23300,348.0,240,1.45
13694.0,23301,278.4,192,1.45
13694.0,23302,208.79999999999998,144,1.45
13694.0,23308,100.8,240,0.42
13694.0,23309,201.6,480,0.42
13694.0,23310,129.6,360,0.36
13694.0,23318,199.68,96,2.08
13694.0,23319,299.52,144,2.08
13694.0,23343,883.0,500,1.766
13694.0,23344,883.0,500,1.766
13694.0,23400,86.24,16,5.39
13694.0,23401,97.02,18,5.39
13694.0,23402,157.92000000000002,48,3.2900000000000005
13694.0,23403,78.0,24,3.25
13694.0,23404,149.4,36,4.15
13694.0,23405,99.6,24,4.1499999999999995
13694.0,23412,106.4,16,6.65
13694.0,23424,99.6,24,4.1499999999999995
13694.0,23426,119.52,48,2.4899999999999998
13694.0,23434,79.0,100,0.79
13694.0,23483,149.76,144,1.04
13694.0,23498,17.4,12,1.45
13694.0,23552,128.88,72,1.79
13694.0,23581,354.0,200,1.77
13694.0,23582,354.0,200,1.77
13694.0,23598,204.0,80,2.55
13694.0,23681,145.0,100,1.45
13694.0,35095A,104.4,360,0.29000000000000004
13694.0,35095B,104.4,360,0.29000000000000004
13694.0,35637A,140.4,72,1.9500000000000002
13694.0,35638B,93.6,48,1.95
13694.0,35646,30.0,24,1.25
13694.0,35923,112.32,288,0.38999999999999996
13694.0,37327,20.16,48,0.42
13694.0,37342,113.76,144,0.79
13694.0,37482P,74.88,192,0.38999999999999996
13694.0,37487B,17.4,60,0.29
13694.0,37488A,8.58,22,0.39
