CustomerID,StockCode,Total_Revenue,Total_Quantity,Average_Unit_Price
13614.0,23295,1.66,2,0.83
13614.0,23298,19.8,4,4.95
13614.0,23299,7.5,2,3.75
13614.0,23301,3.3,2,1.65
13614.0,23307,2.2,4,0.55
13614.0,23309,5.5,10,0.55
13614.0,23320,17.34,6,2.89
13614.0,23341,17.0,2,8.5
13614.0,23342,25.5,3,8.5
13614.0,23350,1.25,1,1.25
13614.0,23365,1.3,2,0.65
13614.0,23367,1.3,2,0.65
13614.0,23368,1.3,2,0.65
13614.0,23439,2.1,1,2.1
13614.0,23479,7.85,1,7.85
13614.0,23493,17.55,9,1.95
13614.0,23497,17.4,12,1.45
13614.0,23511,2.08,1,2.08
13614.0,23570,3.75,3,1.25
13614.0,23571,9.9,6,1.65
13614.0,23597,5.9,2,2.95
13614.0,23598,20.65,7,2.95
13614.0,47566,4.95,1,4.95
13614.0,47567B,11.9,2,5.95
13614.0,47580,5.1,2,2.55
13614.0,47591D,3.9,2,1.95
13614.0,47593B,0.78,2,0.39
13614.0,48184,7.95,1,7.95
13614.0,48187,16.5,2,8.25
13614.0,48194,7.95,1,7.95
13614.0,71406C,2.52,6,0.42
13614.0,72817,7.9,10,0.79
13614.0,82578,2.2,4,0.55
13614.0,82580,2.2,4,0.55
13614.0,82581,2.2,4,0.55
13614.0,82600,4.2,2,2.1
13614.0,84032B,2.95,1,2.95
13614.0,84375,4.2,2,2.1
13614.0,84378,5.6,4,1.4
13614.0,84509B,3.75,1,3.75
13614.0,84509G,3.75,1,3.75
13614.0,84880,15.0,2,7.5
13614.0,84925F,5.1,2,2.55
13614.0,84927F,4.2,2,2.1
13614.0,84989A,1.65,3,0.55
13614.0,84991,3.3,6,0.55
13614.0,85032A,1.95,3,0.65
13614.0,85032C,1.95,3,0.65
13614.0,85132C,1.95,1,1.95
13614.0,85152,4.2,2,2.1
13614.0,85159A,7.8,4,1.95
13614.0,85176,10.2,12,0.85
13615.0,15056BL,17.85,3,5.95
13615.0,15056N,17.85,3,5.95
13615.0,20684,19.5,6,3.25
13615.0,21524,15.9,2,7.95
13615.0,21563,17.7,6,2.95
13615.0,22087,0.0,0,
13615.0,22131,11.7,6,1.95
13615.0,22139,14.85,3,4.95
13615.0,22302,15.3,6,2.55
13615.0,22303,15.3,6,2.55
13615.0,22349,22.5,6,3.75
13615.0,22350,15.3,6,2.55
13615.0,22457,17.7,6,2.95
13615.0,22469,19.8,12,1.65
13615.0,47566,23.25,5,4.65
13615.0,48138,15.9,2,7.95
13615.0,84050,9.9,6,1.65
13615.0,84520B,10.2,12,0.85
13615.0,84800L,40.56,24,1.69
13615.0,84800M,30.48,24,1.27
13615.0,84988,17.4,12,1.45
13615.0,84992,13.2,24,0.55
13615.0,85014A,17.85,3,5.95
13617.0,21034,0.95,1,0.95
13617.0,21294,18.72,48,0.39
13617.0,21314,16.8,8,2.1
13617.0,21689,22.5,6,3.75
13617.0,21693,47.2,16,2.95
13617.0,21696,5.9,2,2.95
13617.0,21755,5.95,1,5.95
13617.0,21819,10.92,28,0.39
13617.0,21821,3.75,1,3.75
13617.0,22119,13.9,2,6.95
13617.0,22791,60.0,48,1.25
13617.0,22792,5.1,6,0.85
13617.0,22798,29.5,10,2.95
13617.0,22800,37.5,10,3.75
13617.0,22801,48.75,13,3.75
13617.0,23015,57.75,7,8.25
13617.0,23090,6.64,8,0.83
13617.0,23100,12.5,10,1.25
13617.0,23103,8.25,5,1.65
13617.0,23109,2.89,1,2.89
13617.0,23321,10.06,6,1.68
13617.0,23489,11.56,4,2.89
13617.0,72799E,2.95,1,2.95
13617.0,72800E,12.75,5,2.55
13617.0,82482,13.55,5,2.71
13617.0,84754,15.0,12,1.25
13617.0,84813,12.75,1,12.75
13617.0,84947,27.5,22,1.25
13617.0,84976,4.74,6,0.79
13617.0,85106,5.1,2,2.55
13617.0,85107,12.75,5,2.55
13618.0,21136,27.04,16,1.69
13618.0,21932,16.5,10,1.65
13618.0,21933,16.5,10,1.65
13618.0,21984,6.96,24,0.29
13618.0,22161,4.56,24,0.19
13618.0,22248,13.6,16,0.85
13618.0,22268,9.12,48,0.19
13618.0,22470,17.7,6,2.95
13618.0,23228,30.0,24,1.25
13618.0,35818P,13.68,36,0.38
13618.0,35923,4.68,12,0.39
13618.0,84879,13.52,8,1.69
13618.0,85212,3.48,12,0.29
13621.0,16011,5.04,24,0.21
13621.0,16045,4.0,100,0.04
13621.0,16048,2.88,24,0.12
13621.0,20977,20.0,16,1.25
13621.0,20984,6.96,24,0.29
13621.0,21703,5.04,12,0.42
13621.0,21790,10.2,12,0.85
13621.0,21791,15.0,12,1.25
13621.0,21889,15.0,12,1.25
13621.0,21891,17.4,12,1.45
13621.0,21892,15.0,12,1.25
13621.0,21915,15.0,12,1.25
13621.0,22138,14.85,3,4.95
13621.0,22489,10.08,24,0.42
13621.0,22620,17.4,12,1.45
13621.0,23289,10.0,8,1.25
13621.0,23290,10.0,8,1.25
13621.0,23291,10.0,8,1.25
13621.0,23292,10.0,8,1.25
13623.0,11001,52.39,31,1.69
13623.0,20717,1.25,1,1.25
13623.0,20718,1.25,1,1.25
13623.0,20767,2.55,1,2.55
13623.0,20773,1.65,1,1.65
13623.0,21034,0.95,1,0.95
13623.0,21213,6.6,12,0.55
13623.0,21591,2.5,2,1.25
13623.0,21618,3.75,1,3.75
13623.0,21619,3.75,1,3.75
13623.0,21713,8.4,4,2.1
13623.0,21714,7.5,6,1.25
13623.0,21733,2.95,1,2.95
13623.0,21810,4.68,12,0.39
13623.0,21811,4.68,12,0.39
13623.0,21870,7.5,6,1.25
13623.0,21896,2.1,1,2.1
13623.0,21931,2.08,1,2.08
13623.0,21989,5.1,6,0.85
13623.0,22060,-9.95,-1,9.95
13623.0,22061,-9.95,-1,9.95
13623.0,22267,1.25,1,1.25
13623.0,22349,3.75,1,3.75
13623.0,22385,1.95,1,1.95
13623.0,22423,25.5,2,12.75
13623.0,22461,175.2,16,10.95
13623.0,22555,1.65,1,1.65
13623.0,22582,2.55,1,2.55
13623.0,22605,14.95,1,14.95
13623.0,22607,19.9,2,9.95
13623.0,22624,8.5,1,8.5
13623.0,22697,5.9,2,2.95
13623.0,22698,5.9,2,2.95
13623.0,22699,5.9,2,2.95
13623.0,22755,0.85,1,0.85
13623.0,22775,1.25,1,1.25
13623.0,22796,9.95,1,9.95
13623.0,22852,8.5,2,4.25
13623.0,22907,2.55,3,0.85
13623.0,22981,1.45,1,1.45
13623.0,22989,3.25,1,3.25
13623.0,22998,0.42,1,0.42
13623.0,23002,0.42,1,0.42
13623.0,23054,8.25,1,8.25
13623.0,23055,6.25,1,6.25
13623.0,23057,9.9,2,4.95
13623.0,23058,4.74,6,0.79
13623.0,23069,12.5,2,6.25
13623.0,23070,16.6,4,4.15
13623.0,23076,30.0,24,1.25
13623.0,23077,25.0,20,1.25
13623.0,23078,30.0,24,1.25
13623.0,23082,3.75,1,3.75
13623.0,23103,6.6,4,1.65
13623.0,23215,12.48,6,2.08
13623.0,37449,0.0,0,
13623.0,47504K,1.95,1,1.95
13623.0,48173C,7.95,1,7.95
13623.0,72819,2.55,1,2.55
13623.0,82482,7.65,3,2.55
13623.0,82494L,8.85,3,2.95
13623.0,84279P,3.75,1,3.75
13623.0,84520B,3.4,4,0.85
13623.0,84992,6.6,12,0.55
13623.0,85020,2.1,1,2.1
13623.0,85023B,2.55,1,2.55
13623.0,85025B,1.65,1,1.65
13623.0,85025C,1.65,1,1.65
13623.0,85099C,1.95,1,1.95
13623.0,85123A,14.75,5,2.95
13623.0,90035C,21.5,2,10.75
13623.0,90161A,4.95,1,4.95
13623.0,90161C,4.95,1,4.95
13623.0,90200B,12.75,3,4.25
13623.0,90200D,12.75,3,4.25
13623.0,90200E,12.75,3,4.25
13623.0,90206C,9.9,2,4.95
13623.0,M,-43.8,-4,10.95
13626.0,20749,15.9,2,7.95
13626.0,21428,17.0,4,4.25
13626.0,21430,15.0,4,3.75
13626.0,21980,6.96,24,0.29
13626.0,21984,6.96,24,0.29
13626.0,21986,6.96,24,0.29
13626.0,21992,17.7,6,2.95
13626.0,22138,14.85,3,4.95
13626.0,22230,10.2,12,0.85
13626.0,22231,17.4,12,1.45
13626.0,22241,15.0,12,1.25
13626.0,22520,10.2,12,0.85
13626.0,22522,10.2,12,0.85
13626.0,22524,12.5,10,1.25
13626.0,22557,19.8,12,1.65
13626.0,22907,10.2,12,0.85
13626.0,22957,17.7,6,2.95
13626.0,22961,17.4,12,1.45
13626.0,85015,15.3,6,2.55
13627.0,17136A,1.92,24,0.08
13627.0,20836,9.96,12,0.83
13627.0,20837,9.96,12,0.83
13627.0,20839,20.4,24,0.85
13627.0,20840,20.4,24,0.85
13627.0,20914,17.7,6,2.95
13627.0,21136,13.52,8,1.69
13627.0,21352,35.4,12,2.95
13627.0,21386,4.56,24,0.19
13627.0,21391,18.0,24,0.75
13627.0,21845,28.44,36,0.79
13627.0,21985,6.96,24,0.29
13627.0,22113,32.0,8,4.0
13627.0,22128,15.0,12,1.25
13627.0,22161,4.56,24,0.19
13627.0,22173,23.6,8,2.95
13627.0,22178,15.0,12,1.25
13627.0,22249,13.6,16,0.85
13627.0,22423,0.0,0,
13627.0,22507,19.8,4,4.95
13627.0,22577,6.96,24,0.29
13627.0,22578,6.96,24,0.29
13627.0,22595,10.2,12,0.85
13627.0,22697,17.7,6,2.95
13627.0,22698,17.7,6,2.95
13627.0,22699,17.7,6,2.95
13627.0,22720,29.7,6,4.95
13627.0,22722,15.8,4,3.95
13627.0,22759,19.8,12,1.65
13627.0,22771,248.52,228,1.09
13627.0,22854,19.8,4,4.95
13627.0,22855,15.0,12,1.25
13627.0,22862,17.0,4,4.25
13627.0,22907,10.2,12,0.85
13627.0,22908,10.2,12,0.85
13627.0,22909,8.5,10,0.85
13627.0,22960,25.5,6,4.25
13627.0,23093,19.92,8,2.49
13627.0,23103,39.6,24,1.65
13627.0,23104,12.5,1,12.5
13627.0,23110,11.5,2,5.75
13627.0,23112,15.0,2,7.5
13627.0,23129,33.2,8,4.15
13627.0,23169,24.9,6,4.15
13627.0,23170,19.8,12,1.65
13627.0,23171,19.8,12,1.65
13627.0,23172,19.8,12,1.65
13627.0,23173,19.9,2,9.95
13627.0,23174,16.6,4,4.15
13627.0,23175,13.0,4,3.25
13627.0,23226,30.0,24,1.25
13627.0,23228,30.0,24,1.25
13627.0,23243,19.8,4,4.95
13627.0,23263,15.0,12,1.25
13627.0,23270,17.4,12,1.45
13627.0,23298,14.85,3,4.95
13627.0,23329,19.8,12,1.65
13627.0,23330,15.0,12,1.25
13627.0,23331,30.24,48,0.63
13627.0,23332,19.8,12,1.65
13627.0,23333,15.0,12,1.25
13627.0,23376,9.36,24,0.39
13627.0,23393,15.0,4,3.75
13627.0,23397,19.9,2,9.95
13627.0,23399,10.2,12,0.85
13627.0,23410,16.3,2,8.15
13627.0,23412,15.0,2,7.5
13627.0,23427,12.5,1,12.5
13627.0,23431,9.96,12,0.83
13627.0,23432,9.96,12,0.83
13627.0,23433,9.96,12,0.83
13627.0,23471,19.9,2,9.95
13627.0,23472,14.95,1,14.95
13627.0,37327,18.72,48,0.39
13627.0,46000M,37.2,24,1.55
13627.0,47566,19.8,4,4.95
13627.0,79030G,9.36,24,0.39
13627.0,84706D,3.9,2,1.95
13627.0,84755,10.4,16,0.65
13627.0,84817,10.08,24,0.42
13627.0,84823,15.9,2,7.95
13627.0,84879,13.52,8,1.69
13627.0,85053,12.6,6,2.1
13627.0,85194S,9.12,48,0.19
13629.0,21155,315.0,150,2.1
13629.0,21754,17.85,3,5.95
13629.0,21755,17.85,3,5.95
13629.0,21756,17.85,3,5.95
13629.0,21928,523.0,300,1.74
13629.0,21929,523.0,300,1.74
13629.0,21982,6.96,24,0.29
13629.0,21985,6.96,24,0.29
13629.0,22120,29.85,3,9.95
13629.0,22427,35.7,6,5.95
13629.0,22430,19.8,4,4.95
13629.0,22485,25.5,2,12.75
13629.0,22557,19.8,12,1.65
13629.0,22745,12.6,6,2.1
13629.0,22746,12.6,6,2.1
13629.0,22748,12.6,6,2.1
13629.0,22759,19.8,12,1.65
13629.0,22896,630.0,300,2.1
13629.0,23076,30.0,24,1.25
13629.0,23119,7.44,12,0.62
13629.0,23121,10.08,24,0.42
13629.0,23123,9.96,12,0.83
13629.0,23148,9.96,12,0.83
13629.0,23581,179.0,100,1.79
13629.0,84991,13.2,24,0.55
13629.0,85099B,2464.0,1400,1.76
13629.0,85099C,1060.0,600,1.77
13629.0,85099F,1762.0,1000,1.76
13630.0,16015,5.0,10,0.5
13630.0,20802,29.7,18,1.65
13630.0,20846,15.0,12,1.25
13630.0,20847,15.0,4,3.75
13630.0,21012,56.7,27,2.1
13630.0,21497,10.5,25,0.42
13630.0,21586,61.2,24,2.55
13630.0,21666,15.6,24,0.65
13630.0,21688,35.4,12,2.95
13630.0,21714,15.0,12,1.25
13630.0,21878,4.25,5,0.85
13630.0,21928,6.24,3,2.08
13630.0,21931,6.24,3,2.08
13630.0,21947,1.25,1,1.25
13630.0,22077,1.65,1,1.65
13630.0,22084,35.4,12,2.95
13630.0,22089,17.7,6,2.95
13630.0,22113,69.75,17,4.1
13630.0,22148,23.4,12,1.95
13630.0,22178,461.06,322,1.43
13630.0,22224,26.55,9,2.95
13630.0,22228,10.2,12,0.85
13630.0,22229,10.2,12,0.85
13630.0,22246,9.75,5,1.95
13630.0,22314,2.95,1,2.95
13630.0,22315,1.25,1,1.25
13630.0,22568,15.0,4,3.75
13630.0,22666,2.95,1,2.95
13630.0,22694,12.6,6,2.1
13630.0,22777,42.5,5,8.5
13630.0,22778,27.65,7,3.95
13630.0,22791,76.32,72,1.06
13630.0,22811,2.95,1,2.95
13630.0,22813,23.4,12,1.95
13630.0,22867,2.1,1,2.1
13630.0,22938,23.4,12,1.95
13630.0,23144,9.96,12,0.83
13630.0,23145,34.2,36,0.95
13630.0,23221,9.96,12,0.83
13630.0,23232,10.5,25,0.42
13630.0,47599A,2.1,1,2.1
13630.0,84879,27.04,16,1.69
13630.0,84946,272.71,251,1.09
13630.0,84970L,34.2,36,0.95
13630.0,84970S,30.6,36,0.85
13630.0,85040B,4.95,3,1.65
13630.0,85049G,1.25,1,1.25
13630.0,85099C,10.4,5,2.08
13630.0,85114B,174.0,120,1.45
13630.0,85114C,166.2,108,1.54
13630.0,85136C,31.8,4,7.95
13631.0,21257,618.55,89,6.95
13631.0,22423,220.0,50,4.4
13631.0,22625,662.5,105,6.31
13631.0,22968,850.0,100,8.5
13631.0,23118,510.72,96,5.32
13631.0,23173,160.0,20,8.0
13632.0,18097C,15.3,6,2.55
13632.0,20685,7.95,1,7.95
13632.0,20728,16.5,10,1.65
13632.0,20755,1.7,2,0.85
13632.0,20756,1.7,2,0.85
13632.0,20757,1.7,2,0.85
13632.0,20758,1.7,2,0.85
13632.0,20759,1.7,2,0.85
13632.0,20760,1.7,2,0.85
13632.0,20764,3.75,1,3.75
13632.0,20969,15.0,4,3.75
13632.0,20978,20.0,16,1.25
13632.0,20979,20.0,16,1.25
13632.0,21108,14.22,18,0.79
13632.0,21158,4.35,3,1.45
13632.0,21159,4.35,3,1.45
13632.0,21162,4.35,3,1.45
13632.0,21163,4.35,3,1.45
13632.0,21248,1.45,1,1.45
13632.0,21314,12.6,6,2.1
13632.0,21428,29.75,7,4.25
13632.0,21430,15.0,4,3.75
13632.0,21559,15.3,6,2.55
13632.0,21561,15.3,6,2.55
13632.0,21654,4.68,12,0.39
13632.0,21695,17.7,6,2.95
13632.0,21730,29.7,6,4.95
13632.0,21733,35.4,12,2.95
13632.0,21745,15.0,4,3.75
13632.0,21755,35.7,6,5.95
13632.0,21889,15.0,12,1.25
13632.0,21891,17.4,12,1.45
13632.0,21928,4.16,2,2.08
13632.0,21929,4.16,2,2.08
13632.0,21932,16.5,10,1.65
13632.0,22082,8.25,5,1.65
13632.0,22086,17.7,6,2.95
13632.0,22149,12.6,6,2.1
13632.0,22178,22.5,18,1.25
13632.0,22189,31.6,8,3.95
13632.0,22273,17.7,6,2.95
13632.0,22326,17.7,6,2.95
13632.0,22328,17.7,6,2.95
13632.0,22382,16.5,10,1.65
13632.0,22384,16.5,10,1.65
13632.0,22411,4.16,2,2.08
13632.0,22423,12.75,1,12.75
13632.0,22426,3.75,1,3.75
13632.0,22427,17.85,3,5.95
13632.0,22456,4.95,1,4.95
13632.0,22457,56.05,19,2.95
13632.0,22465,19.8,12,1.65
13632.0,22470,35.4,12,2.95
13632.0,22507,24.75,5,4.95
13632.0,22551,19.8,12,1.65
13632.0,22556,19.8,12,1.65
13632.0,22566,10.2,12,0.85
13632.0,22637,10.2,4,2.55
13632.0,22645,17.4,12,1.45
13632.0,22650,17.4,12,1.45
13632.0,22694,12.6,6,2.1
13632.0,22720,44.55,9,4.95
13632.0,22727,45.0,12,3.75
13632.0,22728,45.0,12,3.75
13632.0,22734,17.34,6,2.89
13632.0,22766,5.9,2,2.95
13632.0,22767,9.95,1,9.95
13632.0,22768,19.9,2,9.95
13632.0,22796,9.95,1,9.95
13632.0,22798,23.6,8,2.95
13632.0,22800,15.0,4,3.75
13632.0,22804,17.7,6,2.95
13632.0,22908,10.2,12,0.85
13632.0,22947,47.7,6,7.95
13632.0,23089,23.4,12,1.95
13632.0,23206,16.5,10,1.65
13632.0,23283,23.85,3,7.95
13632.0,23321,19.8,12,1.65
13632.0,23323,12.6,6,2.1
13632.0,23332,19.8,12,1.65
13632.0,23334,60.48,96,0.63
13632.0,23370,20.0,16,1.25
13632.0,23371,20.0,16,1.25
13632.0,23372,20.0,16,1.25
13632.0,23402,30.0,8,3.75
13632.0,23452,11.7,6,1.95
13632.0,23571,19.8,12,1.65
13632.0,46776B,9.9,2,4.95
13632.0,46776C,9.9,2,4.95
13632.0,47566,29.7,6,4.95
13632.0,48111,7.95,1,7.95
13632.0,48116,15.9,2,7.95
13632.0,48173C,31.8,4,7.95
13632.0,48184,23.85,3,7.95
13632.0,48194,23.85,3,7.95
13632.0,72741,13.05,9,1.45
13632.0,72802A,4.25,1,4.25
13632.0,72802C,29.75,7,4.25
13632.0,72803A,4.25,1,4.25
13632.0,72807C,4.25,1,4.25
13632.0,79030G,4.68,12,0.39
13632.0,79329,2.28,6,0.38
13632.0,79337,2.28,6,0.38
13632.0,82484,31.8,4,7.95
13632.0,84347,30.6,12,2.55
13632.0,84378,17.4,12,1.45
13632.0,84380,17.4,12,1.45
13632.0,84510A,12.5,10,1.25
13632.0,84536A,20.16,48,0.42
13632.0,84536B,13.44,32,0.42
13632.0,84563B,17.7,6,2.95
13632.0,84836,15.0,12,1.25
13632.0,84879,54.08,32,1.69
13632.0,84993A,0.42,1,0.42
13632.0,84993B,0.42,1,0.42
13632.0,85014A,17.85,3,5.95
13632.0,85014B,17.85,3,5.95
13632.0,85034B,30.0,24,1.25
13632.0,85059,3.75,1,3.75
13632.0,85099C,4.16,2,2.08
13632.0,85123A,94.4,32,2.95
13634.0,20679,5.95,1,5.95
13634.0,20685,15.9,2,7.95
13634.0,20711,6.24,3,2.08
13634.0,21080,1.7,2,0.85
13634.0,21172,1.45,1,1.45
13634.0,21175,5.1,2,2.55
13634.0,21181,2.1,1,2.1
13634.0,21263,7.8,4,1.95
13634.0,21317,10.9,2,5.45
13634.0,21326,1.95,3,0.65
13634.0,21331,12.75,1,12.75
13634.0,21355,5.0,4,1.25
13634.0,21389,2.55,3,0.85
13634.0,21390,30.0,24,1.25
13634.0,21485,14.85,3,4.95
13634.0,21498,10.5,25,0.42
13634.0,21500,10.5,25,0.42
13634.0,21524,8.25,1,8.25
13634.0,21621,17.0,2,8.5
13634.0,21733,17.7,6,2.95
13634.0,21755,12.5,2,6.25
13634.0,21770,4.95,1,4.95
13634.0,21794,20.25,3,6.75
13634.0,21809,2.34,6,0.39
13634.0,21810,1.95,5,0.39
13634.0,21817,2.34,6,0.39
13634.0,21822,4.74,6,0.79
13634.0,21823,0.39,1,0.39
13634.0,21824,2.34,6,0.39
13634.0,21903,2.1,1,2.1
13634.0,21928,8.32,4,2.08
13634.0,21929,2.08,1,2.08
13634.0,21930,4.16,2,2.08
13634.0,21931,12.48,6,2.08
13634.0,21932,1.65,1,1.65
13634.0,21933,1.65,1,1.65
13634.0,21936,5.9,2,2.95
13634.0,21955,8.25,1,8.25
13634.0,21974,2.9,2,1.45
13634.0,21982,4.68,12,0.39
13634.0,21984,4.68,12,0.39
13634.0,22023,5.04,12,0.42
13634.0,22028,5.04,12,0.42
13634.0,22113,24.0,6,4.0
13634.0,22116,0.79,1,0.79
13634.0,22117,2.95,1,2.95
13634.0,22119,13.9,2,6.95
13634.0,22141,6.3,3,2.1
13634.0,22142,4.35,3,1.45
13634.0,22173,6.58,2,3.29
13634.0,22178,11.7,6,1.95
13634.0,22186,5.85,3,1.95
13634.0,22187,3.9,2,1.95
13634.0,22188,19.75,5,3.95
13634.0,22189,23.7,6,3.95
13634.0,22199,4.25,1,4.25
13634.0,22203,3.75,1,3.75
13634.0,22266,1.95,3,0.65
13634.0,22352,2.55,1,2.55
13634.0,22366,8.25,1,8.25
13634.0,22386,18.72,9,2.08
13634.0,22411,20.8,10,2.08
13634.0,22413,2.95,1,2.95
13634.0,22423,89.25,7,12.75
13634.0,22469,6.6,4,1.65
13634.0,22470,26.55,9,2.95
13634.0,22571,3.4,4,0.85
13634.0,22572,3.4,4,0.85
13634.0,22592,3.75,1,3.75
13634.0,22626,8.5,1,8.5
13634.0,22638,7.65,3,2.55
13634.0,22640,2.55,1,2.55
13634.0,22643,2.55,1,2.55
13634.0,22644,5.8,4,1.45
13634.0,22646,5.8,4,1.45
13634.0,22659,1.95,1,1.95
13634.0,22696,7.8,4,1.95
13634.0,22697,11.8,4,2.95
13634.0,22698,11.8,4,2.95
13634.0,22709,10.5,25,0.42
13634.0,22713,5.04,12,0.42
13634.0,22794,15.9,2,7.95
13634.0,22795,33.75,5,6.75
13634.0,22804,14.75,5,2.95
13634.0,22822,11.9,2,5.95
13634.0,22851,2.55,3,0.85
13634.0,22857,4.25,5,0.85
13634.0,22900,5.9,2,2.95
13634.0,22909,5.1,6,0.85
13634.0,22912,4.95,1,4.95
13634.0,22913,4.95,1,4.95
13634.0,22914,4.95,1,4.95
13634.0,22933,2.95,1,2.95
13634.0,22935,3.25,1,3.25
13634.0,22950,2.9,2,1.45
13634.0,22957,5.9,2,2.95
13634.0,22961,1.45,1,1.45
13634.0,22971,7.65,3,2.55
13634.0,22986,10.5,25,0.42
13634.0,22988,15.0,12,1.25
13634.0,22993,1.25,1,1.25
13634.0,23103,39.6,24,1.65
13634.0,23119,1.24,2,0.62
13634.0,23120,0.84,2,0.42
13634.0,23121,0.84,2,0.42
13634.0,23129,12.45,3,4.15
13634.0,23132,34.5,6,5.75
13634.0,23133,33.0,4,8.25
13634.0,23153,7.5,2,3.75
13634.0,23157,12.48,6,2.08
13634.0,23173,39.8,4,9.95
13634.0,23174,16.6,4,4.15
13634.0,23175,13.0,4,3.25
13634.0,23203,4.16,2,2.08
13634.0,23254,4.15,1,4.15
13634.0,23275,3.75,3,1.25
13634.0,23284,16.5,2,8.25
13634.0,23343,6.24,3,2.08
13634.0,23344,8.32,4,2.08
13634.0,23347,1.25,1,1.25
13634.0,23382,3.75,1,3.75
13634.0,23500,25.0,20,1.25
13634.0,47367B,11.25,3,3.75
13634.0,47566,19.8,4,4.95
13634.0,47566B,14.85,3,4.95
13634.0,48111,7.95,1,7.95
13634.0,48129,8.25,1,8.25
13634.0,48138,48.0,6,8.0
13634.0,48184,7.95,1,7.95
13634.0,48194,55.65,7,7.95
13634.0,72122,2.85,3,0.95
13634.0,72741,13.05,9,1.45
13634.0,82483,23.8,4,5.95
13634.0,82486,31.8,4,7.95
13634.0,82600,4.2,2,2.1
13634.0,84029G,7.5,2,3.75
13634.0,84692,0.42,1,0.42
13634.0,84745A,1.68,4,0.42
13634.0,84745B,1.68,4,0.42
13634.0,84879,27.04,16,1.69
13634.0,84944,4.25,1,4.25
13634.0,84970S,10.2,12,0.85
13634.0,85049E,3.75,3,1.25
13634.0,85049G,3.75,3,1.25
13634.0,85053,4.2,2,2.1
13634.0,85059,15.0,4,3.75
13634.0,85099B,18.72,9,2.08
13634.0,85099C,20.28,10,2.03
13634.0,85123A,8.85,3,2.95
13634.0,85130D,9.9,6,1.65
13634.0,85152,4.2,2,2.1
13634.0,85186A,1.26,3,0.42
13634.0,85186C,1.26,3,0.42
13634.0,85188A,1.7,2,0.85
13634.0,85232A,14.85,3,4.95
13634.0,85232D,9.9,2,4.95
13635.0,21313,10.2,12,0.85
13635.0,21479,17.0,4,4.25
13635.0,21703,5.04,12,0.42
13635.0,21790,10.2,12,0.85
13635.0,21791,15.0,12,1.25
13635.0,21890,19.5,6,3.25
13635.0,21892,15.0,12,1.25
13635.0,21912,15.0,4,3.75
13635.0,21980,9.36,24,0.39
13635.0,22111,14.85,3,4.95
13635.0,22112,14.85,3,4.95
13635.0,22113,17.0,4,4.25
13635.0,22144,25.2,12,2.1
13635.0,22174,19.8,12,1.65
13635.0,22534,10.08,24,0.42
13635.0,22536,10.08,24,0.42
13635.0,22537,10.08,24,0.42
13635.0,22548,15.0,12,1.25
13635.0,22549,17.4,12,1.45
13635.0,22550,15.0,4,3.75
13635.0,22554,19.8,12,1.65
13635.0,22555,19.8,12,1.65
13635.0,22620,17.4,12,1.45
13635.0,22621,19.8,12,1.65
13635.0,22622,23.9,2,11.95
13635.0,22623,17.85,3,5.95
13635.0,22633,25.2,12,2.1
13635.0,22653,19.5,10,1.95
13635.0,22654,17.85,3,5.95
13635.0,22792,10.2,12,0.85
13635.0,22816,5.04,12,0.42
13635.0,22818,5.04,12,0.42
13635.0,22835,19.8,4,4.95
13635.0,22865,25.2,12,2.1
13635.0,22866,25.2,12,2.1
13635.0,22950,17.4,12,1.45
13635.0,23016,15.7,2,7.85
13635.0,23083,22.5,6,3.75
13635.0,23089,23.4,12,1.95
13635.0,23090,9.96,12,0.83
13635.0,23177,18.0,8,2.25
13635.0,23196,17.4,12,1.45
13635.0,23229,22.5,6,3.75
13635.0,23241,12.48,6,2.08
13635.0,23293,6.64,8,0.83
13635.0,23318,14.94,6,2.49
13635.0,23320,34.68,12,2.89
13635.0,23350,30.0,24,1.25
13635.0,23351,15.0,12,1.25
13635.0,23354,9.96,12,0.83
13635.0,23356,17.85,3,5.95
13635.0,23380,9.36,24,0.39
13635.0,23412,45.0,6,7.5
13635.0,23438,15.0,12,1.25
13635.0,23439,25.2,12,2.1
13635.0,23503,15.0,12,1.25
13635.0,23510,8.4,20,0.42
13635.0,84879,27.04,16,1.69
13635.0,84946,15.0,12,1.25
13635.0,84947,15.0,12,1.25
13635.0,85049A,15.0,12,1.25
13635.0,85123A,35.4,12,2.95
13636.0,16048,2.88,24,0.12
13636.0,20679,17.85,3,5.95
13636.0,20682,19.5,6,3.25
13636.0,20718,12.5,10,1.25
13636.0,20724,8.5,10,0.85
13636.0,20727,16.5,10,1.65
13636.0,20750,15.9,2,7.95
13636.0,20981,10.2,12,0.85
13636.0,20996,4.56,24,0.19
13636.0,21259,11.9,2,5.95
13636.0,21313,10.2,12,0.85
13636.0,21314,50.4,24,2.1
13636.0,21481,15.0,4,3.75
13636.0,21703,5.04,12,0.42
13636.0,21754,18.75,3,6.25
13636.0,21755,35.7,6,5.95
13636.0,21877,19.8,12,1.65
13636.0,22139,14.85,3,4.95
13636.0,22212,12.6,6,2.1
13636.0,22219,10.2,12,0.85
13636.0,22227,15.6,24,0.65
13636.0,22341,19.8,12,1.65
13636.0,22356,8.5,10,0.85
13636.0,22378,10.5,5,2.1
13636.0,22381,10.5,5,2.1
13636.0,22384,16.5,10,1.65
13636.0,22418,20.4,24,0.85
